,QCode,SolutionID,timeago,UserID,Status,TimeTaken,MemTaken,SolutionUrl,Solutions
375,CHEFARRP,S10873090,02:01 AM 23/07/16,/users/deep2432,accepted,0.02,8.5M,/viewplaintext/10873090,"
n=int(input())

for i in range(n) :
  x=int(input())
  nums=list(map(int,input().split(' ',x-1)))
  count=0
  for c in range(0,x) :
    summ=0
    product=1

    for j in range(c,-1,-1) :

      summ=summ+nums[j]
      product=product*nums[j]

      if summ==product :
        count+=1

  print(count)







"
376,CHEFARRP,S9008690,03:49 AM 24/12/15,/users/ogif,accepted,0.04,8.5M,/viewplaintext/9008690,"
def checksubs(a_list):
    count = 0
    N = len(a_list)
    for i in range(0,N):
        for j in range(i,N):
            summed = 0
            mult = 1
            for k in range(i,j+1):
                summed += a_list[k]
                mult *= a_list[k]

            if summed==mult:
                count+=1
    print(count)
    return



t = int(input())
for i in range(0,t):
    n = int(input())
    A = list(map(int, input().split()))
    checksubs(A)


"
377,CHEFARRP,S9013231,06:52 AM 25/12/15,/users/luks,accepted,0.02,8.5M,/viewplaintext/9013231,"
import itertools
import operator

def read_numbers(N):
    numbers = [int(x) for x in input().split()]
    return numbers[0 : N]

def count_subarrays(numbers):
    result = 0
    for subarray_initial_index in range(len(numbers)):
        sums = list(
            itertools.accumulate(numbers[subarray_initial_index : ]))
        products = list(
            itertools.accumulate(
                numbers[subarray_initial_index : ],
                operator.mul))
        result = result + len([1 for sum, product in zip(sums, products) if sum == product])
    return result


T = int(input())
for i in range(T):
    N = int(input())
    print(count_subarrays(read_numbers(N)))

"
378,CHEFARRP,S9019816,02:38 PM 26/12/15,/users/priecn,accepted,0.02,8.5M,/viewplaintext/9019816,"
def get_no_of_subarrays(nums, n):
    cnt = n
    for i in range(n):
        tot, prod = nums[i], nums[i]
        for j in range(i+1, n, 1):
            tot += nums[j]
            prod *= nums[j]
            if tot == prod:
                cnt += 1
    return cnt


def read_int():
    return int(input())


def read_int_list():
    return [int(x) for x in input().split()]


tc = read_int()
for _ in range(tc):
    n = read_int()
    nums = read_int_list()
    print(get_no_of_subarrays(nums, n))

"
379,CHEFARRP,S9022693,03:40 AM 27/12/15,/users/salimelhaddad,accepted,0.02,8.5M,/viewplaintext/9022693,"
def get_no_of_subarrays(nums, n):
    cnt = n
    for i in range(n):
        tot, prod = nums[i], nums[i]
        for j in range(i+1, n, 1):
            tot += nums[j]
            prod *= nums[j]
            if tot == prod:
                cnt += 1
    return cnt


def read_int():
    return int(input())


def read_int_list():
    return [int(x) for x in input().split()]


tc = read_int()
for _ in range(tc):
    n = read_int()
    nums = read_int_list()
    print(get_no_of_subarrays(nums, n))

"
380,CHEFARRP,S9029516,08:47 PM 27/12/15,/users/salimelhaddad,accepted,0.02,8.5M,/viewplaintext/9029516,"
def read_input():
    return int(input())


def read_input_int_line():
    return[int(x) for x in input().split()]
def num_subarrays(nums, n):
    count = n
    for i in range(n-1):
        sum = nums[i]
        prod = nums[i]
        for j in range(i+1, n):
            sum += nums[j]
            prod *= nums[j]
            if sum == prod:
                count += 1
    return count
tc = read_input()

for i in range(tc):
    n = read_input()
    nums = read_input_int_line()
    print(num_subarrays(nums, n))


"
381,CHEFARRP,S9029699,09:16 PM 27/12/15,/users/fanzhang,accepted,0.04,8.5M,/viewplaintext/9029699,"
T = int(input())

for i in range(T):
    N = int(input())
    li = list(map(int, input().split()))
    s_array = [[0 for i in range(N+1)] for j in range(N+1)]
    p_array = [[1 for i in range(N+1)] for j in range(N+1)]
    count = 0
    for row in range(1, N+1):
        for col in range(row, N+1):
            mlen = col - row + 1
            s_array[row][col] = s_array[row][col-1] + li[col - 1]
            p_array[row][col] = p_array[row][col-1] * li[col - 1]
            if s_array[row][col] == p_array[row][col]:
                count += 1
    print(count)





"
382,CHEFARRP,S9081060,01:46 AM 04/01/16,/users/blackhat8840,accepted,0.02,8.5M,/viewplaintext/9081060,"
t=int(input())
for _ in range(t):
  c=0
  n=int(input())
  arr=list(map(int,input().strip().split()))
  for i in range(n):
    s=0
    p=1
    for j in range(i,n):
      s+=arr[j]
      p*=arr[j]
      if(s==p):
        c+=1
  print(c)

"
383,CHEFARRP,S9104908,07:09 AM 06/01/16,/users/gopiraja,accepted,0.07,8.5M,/viewplaintext/9104908,"
new_arr = []
for i in range(int(input())):
    n= int(input())
    arr = list(map(int,str(input()).split()))
    c=0
    for j in range(n):
        for k in range(j,n):
            su,pro = 0,1
            for m in range(j,k+1):
                su+=arr[m]
                pro*=arr[m]
            if(su == pro):
                c+=1
    print(c)

"
384,CHEFARRP,S9196581,02:25 PM 20/01/16,/users/eewalk11,accepted,0.10,8.5M,/viewplaintext/9196581,"


def runCase(numbers):
  """""" Count the number of sub lists where the sum of all numbers is equal to the product """"""
  count = 0
  length = len(numbers)
  for start in range(0, length):
    for end in range(start + 1, length + 1):
      sublist = numbers[start:end]
      if listSum(sublist) == listProd(sublist):
        count += 1
  return count



def listSum(array):
  """""" Get the sum of each item in an list of numbers """"""
  result = 0;
  for val in array:
    result += int(val)
  return result



def listProd(array):
  """""" Get the product of each item in a list of numbers """"""
  count = len(array)
  if not count:
    return 0
  result = int(array[0])
  for i in range(1, count):
    result *= int(array[i])
  return result



"""""" MAIN """"""
countCases = int(input())
for i in range(0, countCases):
  nextLen = int(input())
  nextList = str(input())
  numbers = nextList.split("" "") if nextLen else []
  print(runCase(numbers))




"
385,CHEFARRP,S9279255,04:57 PM 02/02/16,/users/rahulchand,accepted,0.04,8.5M,/viewplaintext/9279255,"
def convert(list1):
    for index in range(0,len(list1)):
        list1[index]=int(list1[index])
    return list1
def check(list1):
    check=False
    total=0
    mul=1
    for element in list1:
        total=total+element
        mul=mul*element
    if mul==total:
        check=True
    return check
def produce_array(list1):
    list_all=[]
    for i in range(2,len(list1)+1):
        for j in range(0,len(list1)-i+1):
            list_all.append(list1[j:j+i])
    return list_all

a=int(input())
for i in range(0,a):
    b=int(input())
    ser=str(input())
    ser=ser.split()
    ser=convert(ser)
    total=len(ser)
    for element in produce_array(ser):
        if check(element):
            total=total+1
    print(total)





"
386,CHEFARRP,S9367029,12:50 AM 10/02/16,/users/sameven123,accepted,0.10,8.5M,/viewplaintext/9367029,"
def check(ls):
  i,p,c=0,len(ls),0
  while i<p:
    for j in range(i,p+1):
      if f(ls[i:j])==g(ls[i:j]):c=c+1
    i=i+1
  return c
def f(ls):
  if ls==[]:return 0
  else :return ls.pop() + f(ls)
def g(ls):
  if ls==[]:return 1
  else :return ls.pop()* g(ls)
x=int(input())
y=[]
for i in range(x):
  a=int(input())
  b=list(map(int,input().split()))
  y.append(check(b))
for i in y: print(i)





"
387,CHEFARRP,S9428805,01:39 AM 16/02/16,/users/hazethegreen,accepted,0.02,8.5M,/viewplaintext/9428805,"
t=int(input())
out=[]
for l in range(t):
    count=0
    n=input()#no. of elements
    arr=list(map(int,input().split()))
    i=0
    while(i<len(arr)):
        cs=0
        cp=1
        j=i
        while(j<len(arr)):
            cs+=arr[j]
            cp*=arr[j]
            if(cs==cp):
                count+=1
            j+=1
        i+=1
    print(count)




"
388,CHEFARRP,S9467210,04:35 PM 22/02/16,/users/sujeet_singh,accepted,0.02,8.5M,/viewplaintext/9467210,"
def nsubarray(nums, n):
    count = n
    for i in range(n):
        total, prod = nums[i], nums[i]
        for j in range(i+1, n, 1):
            total += nums[j]
            prod *= nums[j]
            if total == prod:
                count += 1
    return count

tc = int(input())
for _ in range(tc):
    n = int(input())
    nums = [int(x) for x in input().split()]
    print(nsubarray(nums, n))

"
389,CHEFARRP,S9503765,11:50 PM 27/02/16,/users/eccho,accepted,0.02,8.5M,/viewplaintext/9503765,"
def sumsubarray(arr, n):
    count = 0
    for i in range(n):
        total = prod = arr[i]
        for j in arr[i+1:]:
            total += j
            prod *= j
            count += total == prod
    return count + n

read_input = int(input())
for _ in range(read_input):
    n = int(input())
    arr = [int(x) for x in input().split()]
    print(sumsubarray(arr, n))


"
390,CHEFARRP,S9522371,06:59 AM 02/03/16,/users/dhruv222,accepted,0.02,8.5M,/viewplaintext/9522371,"
t=input()
counter=0
output=[]

while counter < int(t):
    product = 1
    add = 0
    n = input()
    n=int(n)
    output.append(n)
    array = [int(x) for x in input().split()]

    for x in range(0, n-1):
        product = array[x]
        add = array[x]
        for num in range(1,n-x):
            add += array[x+num]
            product *= array[x+num]
            if add == product:
                output[counter] += 1
    counter += 1

counter=0
for x in range(0,int(t)):
    print(output[x])


"
391,CHEFARRP,S9583790,09:04 PM 07/03/16,/users/tchanda90,accepted,0.02,8.5M,/viewplaintext/9583790,"
t = int(input())
while t:
    n = int(input())
    l = list(map(int, input().split()))
    count = 0
    for i in range(n):
        sum = 0
        mul = 1
        for j in range(i, n):
            sum += l[j]
            mul *= l[j]
            if sum == mul:
                count += 1
    print(count)
    t -= 1

"
392,CHEFARRP,S9606574,11:12 PM 09/03/16,/users/dave4562,accepted,0.03,8.5M,/viewplaintext/9606574,"
import sys

def prod(l):
    p = 1
    for i in l:
        p *= i
    return p

def find_sub_same_sum_product(lst,N):
  if len(lst)>1:
    result=0
    # check all subarray
    for s in range(1,N+1):
      for i in range(0,N):
        if i+s>N:
          break
        if (sum(lst[i:i+s]) == prod(lst[i:i+s])):
          result+=1
    print(result)
  else:
    print(1)

def main():
  T = int(sys.stdin.readline())
  t=0
  while t < T:
    t+=1
    N = int(sys.stdin.readline())

    #read input line
    line = sys.stdin.readline()
    line=line.split("" "")
    arr=[int(i) for i in line] #convert to int list

    find_sub_same_sum_product(arr,N)

if __name__ == '__main__':
  main()

"
393,CHEFARRP,S9698354,06:36 AM 19/03/16,/users/cory2067,accepted,0.02,8.5M,/viewplaintext/9698354,"
t = int(input())

for case in range(t):
  n = int(input())
  array = [int(x) for x in input().split()]
  count = 0
  for i,a in enumerate(array):
    s = 0
    p = 1
    for b in array[i:]:
      s += b
      p *= b
      count += int(s==p)
  print(count)

"
394,CHEFARRP,S9738147,11:31 PM 25/03/16,/users/povi,accepted,0.02,8.5M,/viewplaintext/9738147,"
T = int(input())

for case in range(T):
  N = int(input())
  array = [int(a) for a in input().split()]
  count = 0
  for i in range(N):
    sum_1 = 0
    product_1 = 1
    for j in array[i:]:
      sum_1 += j
      product_1 *= j
      count += int(sum_1==product_1)
  print(count)

"
395,CHEFARRP,S9771267,05:03 PM 30/03/16,/users/gabbek,accepted,0.02,8.5M,/viewplaintext/9771267,"
t = int(input())
for _ in range(t):
    n = int(input())
    arr = [int(x) for x in input().split()]
    count = 0
    for i in range(n):
        arr_sum = 0
        arr_prod = 1
        for j in range(i, n):
            arr_sum += arr[j]
            arr_prod *= arr[j]
            if arr_sum == arr_prod:
                count += 1
    print(count)


"
396,CHEFARRP,S9917499,12:10 AM 13/04/16,/users/partha2717,accepted,0.08,8.5M,/viewplaintext/9917499,"
import sys

t = int(sys.stdin.readline().rstrip())
for i in range(0,t):

    index = int(sys.stdin.readline().rstrip())
    list = [int(x) for x in sys.stdin.readline().rstrip().split("" "")]
    dict={}
    for x in range(index):
        dict[x]=list[x]
    #print (dict)
    total=index
    cost=0
    length=len(dict)
    j=0
    flag=0
    while(j<length-1):
        x=j+1
        prev_sum=0
        prev_pro=1
        low=j
        high=j
        while(x<length):
            y=j
            prev_sum = 0
            prev_pro = 1
            while(y<=x):
                prev_pro*=dict[y]
                prev_sum+=dict[y]
                y+=1
            if prev_pro==prev_sum:
                total+=1
            x+=1
        j+=1
    print(total)



"
397,CHEFARRP,S9917548,12:25 AM 13/04/16,/users/partha2717,accepted,0.02,8.5M,/viewplaintext/9917548,"
""""""import sys

t = int(sys.stdin.readline().rstrip())
for i in range(0,t):
    index = int(sys.stdin.readline().rstrip())
    list = [int(x) for x in sys.stdin.readline().rstrip().split("" "")]
    dict={}
    for x in range(index):
        dict[x]=list[x]
    #print (dict)
    total=index
    cost=0
    length=len(dict)
    j=0
    flag=0
    while(j<length-1):
        x=j+1
        prev_sum=0
        prev_pro=1
        low=j
        high=j
        while(x<length):
            y=j
            prev_sum = 0
            prev_pro = 1
            while(y<=x):
                prev_pro*=dict[y]
                prev_sum+=dict[y]
                y+=1
            if prev_pro==prev_sum:
                total+=1
            x+=1
        j+=1
    print(total)""""""
t = int(input())

for case in range(t):
    n = int(input())
    array = [int(x) for x in input().split()]
    count = 0
    for i in range(n):
        s = 0
        p = 1
        for b in array[i:]:
            s += b
            p *= b
            count += int(s == p)
    print(count)



"
398,CHEFARRP,S9925456,04:34 AM 15/04/16,/users/midge,accepted,0.05,8.5M,/viewplaintext/9925456,"
t=int(input())
for i in range(t):
    b=int(input())
    c=list(map(int,input().split()))
    z=0
    for j in range(b):
        for k in range(j,b):
            prod=1
            for l in c[j:k+1]:prod*=l
            if sum(c[j:k+1])==prod:z+=1
    print(z)

"
399,CHEFBRO,S10638091,02:32 AM 29/06/16,/users/muddirocks,accepted,0.40,8.5M,/viewplaintext/10638091,"
t = int(input())
ans = []
for i in range(0,t):
  c = int(input())
  s = 0
  for j in range(0,c):
    n,m=[int(x) for x in input().lstrip().rstrip().split(' ')]
    g = (n+m-2) % 3
    s = s ^ g;
  if s == 0:
    ans.append(""Football"")
  else:
    ans.append(""MasterChef"")
print ('\n'.join(ans))

"
400,CHEFFED,S10900951,01:49 AM 25/07/16,/users/aman15jan,accepted,0.01,8.5M,/viewplaintext/10900951,"
def play(x):
  temp=x
  b=[int(j) for j in str(x)]
  temp+=sum(b)
  x=sum(b)
  b=[int(j) for j in str(x)]
  temp+=sum(b)
  return temp
n=int(input())
count=0
if(n>100):
  for j in range(n-100,n):
    if(n==play(j)):
      count+=1
else:
  for j in range(1,n):
    if(n==play(j)):
      count+=1
print(count)


"
401,CHEFFED,S10900957,01:50 AM 25/07/16,/users/aman15jan,accepted,0.01,8.5M,/viewplaintext/10900957,"
def play(x):
  temp=x
  b=[int(j) for j in str(x)]
  temp+=sum(b)
  x=sum(b)
  b=[int(j) for j in str(x)]
  temp+=sum(b)
  return temp
n=int(input())
count=0
if(n>100):
  for j in range(n-90,n):
    if(n==play(j)):
      count+=1
else:
  for j in range(1,n):
    if(n==play(j)):
      count+=1
print(count)


"
402,CHEFFED,S10901990,11:01 AM 25/07/16,/users/rajat2797,accepted,0.01,8.5M,/viewplaintext/10901990,"
def sumcal(x):
    sum=0
    while x>0:
        sum+=(x%10)
        x=int(x/10)
    return sum

n=int(input())
count=0
i=n-97
if i<0:
    i=1
while i <= n:
    y=sumcal(i)
    z=sumcal(y)
    #print(i,y,z)
    if((i+y+z)==n):
        count+=1
    i+=1
print(count)



"
